id,github_age_in_days,github_in_org,github_in_pade_org,github_personal_paid,status,userAgent,answer-3,answer-9,answer-10,answer-11,answer-12,answer-14,answer-15,answer-45,answer-58,answer-59,answer-60,answer-62,answer-63
1052,609.192581018518,t,t,f,Complete,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.101 Safari/537.36",Experienced programmer,No,10,,,Project management tools,Yes.,,Open source projects,,,,
1053,"1,224.40655092593",f,f,f,Complete,"Mozilla/5.0 (Linux; Android 4.4.4; XT1030 Build/SU4.21) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.102 Mobile Safari/537.36",New programmer,No,9,,,Code review,No thanks!,,My personal portfolio,,,,
1054,805.788460648148,f,f,t,Complete,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36",Experienced programmer,Yes,9,The price.,< 10,Pricing,Yes.,,Open source projects,5 free repo for good.,GitHub.com,,Per user pricing (instead of per repository)
1055,639.303923611111,t,t,f,Complete,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0,Project/product manager,Yes,10,,51 -  100,Project management tools,Yes.,"- Have a process for issue resolution/handling including closure review, etc.
- Perhaps allow issues that are 'feature requests' to be versioned - ala requirements management systems.
",Open source projects,Make enterprise version free.,GitHub.com,,
1056,324.306168981482,f,f,f,Complete,"Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; M355 Build/KTU84P) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30",Experienced programmer,Yes,8,,< 10,GitHub desktop apps,Yes.,,Open source projects,,GitHub.com,,
1057,606.191296296296,f,f,f,Complete,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0,New programmer,No,10,,,Other (please specify),Yes.,,Open source projects,,,,
1058,517.245578703704,t,t,t,Complete,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36",Experienced programmer,Yes,10,,10 - 50,Help documentation,Yes.,"Your tools are perfect. Frankly, in my opinion you guys run the most useful service on the Internet. Because of that, the only thing I can think of to be improved is your documentation. You can never have too many examples...r-right?",Open source projects,I don't know...agile integration?,GitHub.com,,
1059,161.009340277778,f,f,f,Complete,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",New programmer,No,10,,,Project management tools,Yes.,,Open source projects,,,,
1060,"1,104.19155092593",t,f,f,Complete,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0,Experienced programmer,Yes,10,,< 10,Other (please specify),Yes.,,Open source projects,Free private repositories for all!,Both GitHub.com and GitHub Enterprise,,
1061,827.621828703704,f,f,t,Complete,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_0_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12A405 Safari/600.1.4",Experienced programmer,No,8,Nothing,,Other (please specify),No thanks!,,Open source projects,Yes,,,
1062,575.602037037037,t,f,t,Complete,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36",New programmer,Yes,10,,< 10,GitHub desktop apps,Yes.,"Many times I find a simple task hard to do in Github for Windows. For example, cloning a repo to a custom directory.",Open source projects,"Improving the versatility (More basic repository operations, etc.) of Github for Windows/Mac",GitHub.com,,
1063,14.9346527777778,f,f,f,Complete,Mozilla/5.0 (Windows NT 6.1; rv:33.0) Gecko/20100101 Firefox/33.0,Designer,No,10,,,GitHub desktop apps,Yes.,,Open source projects,,,,
1064,700.285902777778,f,f,f,Complete,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.104 Safari/537.36",Experienced programmer,No,8,,,Other (please specify),No thanks!,,Open source projects,,,,
1065,"1,058.22909722222",t,f,f,Complete,"Mozilla/5.0 (Linux; U; Android 4.4.4; zh-tw; C6902 Build/14.4.A.0.108) AppleWebKit/537.16 (KHTML, like Gecko) Version/4.0 Mobile Safari/537.16",Experienced programmer,Yes,8,If can make private project free,"1,000+",Project management tools,Yes.,,Open source projects,Code diff with other project,Both GitHub.com and GitHub Enterprise,,
1066,77.4969097222222,f,f,f,Complete,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.104 Safari/537.36",New programmer,No,10,,,Project management tools,Yes.,"It would be fantastic if GitHub were to implement some kind of robust project management suit, that is, having a general timeline & being able to assign certain tasks to certain devs.",My personal portfolio,"My personal GitHub? Upgrade my account! :D
GitHub in general? Make a better dektop app (more user-friendly, folders in the style of google Drive and such).",,,
1067,50.9143634259259,f,f,f,Complete,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36",Project/product manager,No,7,..,,User administration tools,Yes.,no,Social network for developers,....,,,
1068,698.884143518518,f,f,f,Complete,"Mozilla/5.0 (X11; Linux i686 (x86_64)) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36",New programmer,No,8,"Give pricing in local currencies, low cost. GDP of US &gt; GDP of Developing Countries. So fix prices accordingly",,Pricing,No thanks!,,My personal portfolio,Make a GUI Interface for Linux & other OS,,,Currency choice (more than U.S.)
1069,248.050127314815,f,f,f,Complete,"Mozilla/5.0 (Linux; Android 4.1.2; CM10 Limited EG902 Build/JZO54K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.102 Mobile Safari/537.36",New programmer,Yes,7,A private repository without purchase,< 10,Code review,Yes.,,Open source projects,A private repository without puchase,Both GitHub.com and GitHub Enterprise,,
1070,191.0190625,t,f,f,Complete,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.1.17 (KHTML, like Gecko) Version/7.1 Safari/537.85.10",Project/product manager,No,8,,,Code review,No thanks!,,Open source projects,,,,
1071,692.792951388889,f,f,f,Complete,"Mozilla/5.0 (Linux; Android 4.4.4; GT-I9100G Build/KTU84Q) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/33.0.0.0 Mobile Safari/537.36",Experienced programmer,Yes,10,,< 10,GitHub desktop apps,Yes.,,Open source projects,,GitHub.com,,
1072,253.955115740741,f,f,f,Complete,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0,New programmer,No,8,,,Project management tools,No thanks!,,Open source projects,,,,
1073,836.749027777778,t,f,f,Complete,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.104 Safari/537.36",Designer,Yes,10,,< 10,Help documentation,Yes.,,Open source projects,,GitHub.com,,
1074,926.109872685185,f,f,f,Complete,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.104 Safari/537.36",Experienced programmer,No,10,,,GitHub desktop apps,No thanks!,Super easy to use interfaces for making changes!,Open source projects,,,,
1075,"1,379.29163194444",f,f,f,Complete,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0,Other (please specify),No,9,more unicorns.,,Pricing,Yes.,,Open source projects,free tier allowing private repositories,,,Per user pricing (instead of per repository)
1076,320.706041666667,f,f,f,Complete,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",New programmer,No,8,,,Project management tools,Yes.,,Open source projects,,,,
1077,19.7178240740741,f,f,f,Complete,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36",Other (please specify),Yes,10,,< 10,GitHub desktop apps,Yes.,,Open source projects,,Both GitHub.com and GitHub Enterprise,,
1078,3.72481481481482,f,f,f,Complete,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36",Writer,No,0,,,Code review,,,My personal portfolio,,,,
1079,343.840810185185,t,t,f,Complete,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.104 Safari/537.36",New programmer,Yes,7,,10 - 50,Code review,Yes.,,Open source projects,,GitHub.com,,
1080,"1,668.57377314815",t,f,f,Complete,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.104 Safari/537.36",Experienced programmer,No,8,"Git's complicated. While others like to use VCS for absolutely everything at all, I only find it useful when more than one person is working on a project at the same time, or for published code where I want to encourage feedback.",,Other (please specify),Yes.,,Open source projects,"I wish ""All Repositories"" would sort by source/fork and then name instead of just by name.",,,
1081,622.477696759259,f,f,t,Complete,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.13 Safari/537.36",Experienced programmer,No,10,,,Code review,Yes.,Github does not have any tools that help team members review each others' code.,My personal portfolio,"Make the merging, branching, and other more complex features easier to use and navigate.",,,
1082,42.4566898148148,f,f,f,Complete,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36",Other (please specify),Yes,6,"Some of my (non-statistician) colleagues are not that tech-savvy, so I wouldn't necessarily recommend GitHub. I don't know it that well yet, but it seems to require some language specialization. I would be more likely to recommend it to a fellow statistician.",101 - 500,Other (please specify),Yes.,,Private business projects,"Tutorials. There are lots out there on the web, some better than others. It would be great to have a list of links in one place. (Maybe such a place already exists! I haven't looked.)",GitHub.com,,
1083,"1,726.68545138889",t,t,f,Complete,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.101 Safari/537.36",Experienced programmer,Yes,10,,< 10,Code review,Yes.,"hi! a few things:

- we use the inline comments heavily during code reviews. once you've left some inline comments, the code in the PR becomes pretty unreadable b/c it's broken up by the big comment boxes. i think some UI changes that allows for leaving comments, signaling them to people, but allowing you to still look through the code as-is would go a long way.

- i think easier ways to diff various code would help too. you guys have added a lot to this recently, which is fantastic. a few quick examples...diffing the latest changes in a PR to the both the last change as well as master would be huge. helpful in reviews to see what was changed since the last time i reviewed the code. i'm sure this exists, but i havent found it easily yet (im also prob not looking hard enough!)",Private business projects,"we use asana for bug tracking and project tracking. i would switch over to github issues in a second if you had a simple ""email a bug in"" and have it filed automatically. asana has this and it's gold for testing mobile apps. filing a bug from a mobile app? you screenshot it and email it in. it's the easiest/best way to do it. add users to the to: or cc: and they get assigned. ",GitHub.com,,
1084,117.791875,t,f,f,Complete,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_0_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12A405 MicroMessenger/6.0 NetType/3G+",Project/product manager,Yes,3,,< 10,GitHub desktop apps,Yes.,,Open source projects,,Both GitHub.com and GitHub Enterprise,,
1085,235.919108796296,f,f,f,Complete,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.47 Safari/537.36",Experienced programmer,No,8,,,Pricing,No thanks!,,Open source projects,,,,Currency choice (more than U.S.)
1086,797.249085648148,t,t,f,Complete,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0,Experienced programmer,Yes,10,,10 - 50,User administration tools,Yes.,,Open source projects,$10,GitHub.com,,
1087,"1,373.27986111111",t,t,f,Complete,"Mozilla/5.0 (Linux; Android 4.4.2; GT-N7100 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.102 Mobile Safari/537.36",Experienced programmer,Yes,10,,< 10,Project management tools,Yes.,"More tools to keep track of, and organize, issues would be most welcome. In particular: a way to view all issues assigned to you across all organizations would be really useful.",Open source projects,"I'm not good at these ""one wish"" questions. I would wish for more wishes. But the ability to manage all your issues across all your orgs would be very helpful.",GitHub.com,,
1088,"1,478.20516203704",t,t,f,Complete,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36",Experienced programmer,Yes,8,,10 - 50,Pricing,Yes.,,Open source projects,,GitHub.com,,
1089,593.970636574074,f,f,f,Complete,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3),Experienced programmer,Yes,8,,"1,000+",GitHub desktop apps,Yes.,,Open source projects,,GitHub.com,,
1090,722.501076388889,t,f,t,Complete,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36",New programmer,No,10,,,Code review,Yes.,Basic code review behaviour to avoid having to add an external component for that.,Open source projects,"I think you should improve the search engine. When I create an open source tool, I want to know if there are similar tools that I can contribute to and make them statisfy my needs instead of starting from scratch.
I wish I could know if there is a project in GitHub with something similar to my needs",,,
1091,58.1993981481481,f,f,f,Complete,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36",Experienced programmer,Yes,10,,51 -  100,GitHub desktop apps,Yes.,null,Open source projects,provide some popular framework project rank list,Both GitHub.com and GitHub Enterprise,,
1092,"1,076.18219907407",t,f,f,Complete,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.101 Safari/537.36",Experienced programmer,No,10,,,Project management tools,No thanks!,,Open source projects,,,,
1093,725.910439814815,f,f,t,Complete,Mozilla/5.0 (Windows NT 5.1; rv:33.0) Gecko/20100101 Firefox/33.0,Project/product manager,Yes,10,,10 - 50,Project management tools,Yes.,easily use for beginers,Open source projects,,GitHub.com,,
1094,35.1732407407407,f,f,f,Complete,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.101 Safari/537.36",Other (please specify),No,7,Solve the above problem i have,,GitHub desktop apps,Yes.,"I am getting following error while click on setup and also it is not getting uninstalled.

ERROR SUMMARY
	Below is a summary of the errors, details of these errors are listed later in the log.
	* Activation of http://github-windows.s3.amazonaws.com/GitHub.application resulted in exception. Following failure messages were detected:
		+ Access is denied. (Exception from HRESULT: 0x80070005 (E_ACCESSDENIED))

COMPONENT STORE TRANSACTION FAILURE SUMMARY
	No transaction error was detected.",Open source projects,,,,
1095,90.7518518518519,f,f,f,Complete,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0,Designer,No,6,"more friendly, easy-to-use  branch system",,GitHub desktop apps,No thanks!,,Open source projects,,,,
1096,968.129814814815,f,f,f,Complete,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.104 Safari/537.36",Project/product manager,Yes,10,,10 - 50,Project management tools,Yes.,,Social network for developers,,GitHub.com,,
1097,842.622592592593,f,f,f,Complete,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/37.0.2062.120 Chrome/37.0.2062.120 Safari/537.36",Experienced programmer,Yes,8,"5 free private repos per user, better code search engine.",101 - 500,Pricing,Yes.,,Open source projects,,GitHub Enterprise,,Per user pricing (instead of per repository)
1098,601.600983796296,f,f,f,Complete,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0,Experienced programmer,Yes,5,Allow private repos with limited users for free,51 -  100,Pricing,No thanks!,,Open source projects,Allow private repos with limited users for free,Both GitHub.com and GitHub Enterprise,,
1099,657.604953703704,t,t,f,Complete,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36",Experienced programmer,Yes,10,,101 - 500,Pricing,Yes.,,Open source projects,,Both GitHub.com and GitHub Enterprise,,Currency choice (more than U.S.)
1100,365.144675925926,f,f,f,Complete,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,Writer,Yes,5,,"1,000+",GitHub desktop apps,Yes.,,Open source projects,,GitHub Enterprise,,
1101,43.2231481481481,f,f,f,Complete,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36",Project/product manager,Yes,8,,101 - 500,Project management tools,No thanks!,,Open source projects,,GitHub.com,,
1102,501.675393518519,f,f,f,Complete,"Mozilla/5.0 (X11; Linux x86_64; Ubuntu 14.04.1 LTS) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.0 Maxthon/1.0.5.3 Safari/537.36",Experienced programmer,No,8,,,Code review,Yes.,,Open source projects,,,,
1103,244.55087962963,f,f,f,Complete,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0,New programmer,Yes,10,,"501 - 1,000",Other (please specify),Yes.,,Open source projects,"Improve social media functions: get more people (besides web developers!) to share and coordinate; perhaps build social media aspects around particular programming tasks (scientific computation, etc.)",GitHub.com,,
1104,"1,331.15416666667",t,t,f,Complete,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:33.0) Gecko/20100101 Firefox/33.0,Experienced programmer,Yes,10,,10 - 50,Pricing,Yes.,,Open source projects,"You already gave me side-by-side diff. But basically, the stuff that https://www.zenhub.io/ gives to Chrome users, I wish that would all be a bit more native to GitHub. That doesn't mean that all projects need it, but we produce full on games on GitHub. Having a kanban (possibly even scrum boards!) in GitHub would remove the need for tools like Jira, and I could really embrace that.",GitHub.com,,Per user pricing (instead of per repository)
1105,964.019363425926,f,f,f,Complete,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36",New programmer,Yes,10,,101 - 500,Code review,Yes.,,Open source projects,,Both GitHub.com and GitHub Enterprise,,
1106,"1,212.17709490741",t,t,f,Complete,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.101 Safari/537.36",Experienced programmer,Yes,8,,< 10,Pricing,Yes.,,Open source projects,"Free private repo for small project, like Bitbucket",Both GitHub.com and GitHub Enterprise,,Other (please specify)
1107,50.2955092592593,f,f,f,Complete,Mozilla/5.0 (Windows NT 6.0; rv:32.0) Gecko/20100101 Firefox/32.0,Other (please specify),No,3,"I only visit Github because many firefox addons direct there for issues discussion. So it needs to be simplified and easy to navigate for someone like me.
--need to add markup tag bar like this script https://greasyfork.org/scripts/493-github-comment-enhancer, 
--Add color tags https://greenshot.atlassian.net/secure/WikiRendererHelpAction.jspa?section=texteffects",,Other (please specify),Yes.,,Open source projects,Simplify it for users that only report bugs of firefox addons.,,,
1108,489.15130787037,t,t,f,Complete,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36",Experienced programmer,Yes,3,,10 - 50,Pricing,Yes.,,Private business projects,Enable free user to create private project.,GitHub.com,,Per user pricing (instead of per repository)
1109,700.209189814815,t,t,f,Complete,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0,Experienced programmer,Yes,10,,10 - 50,Pricing,Yes.,,Open source projects,,GitHub.com,,Other (please specify)
1110,369.843842592593,f,f,f,Complete,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.104 Safari/537.36",New programmer,,,,,,,,Open source projects,,,,
1111,238.922106481481,f,f,f,Complete,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2",New programmer,Yes,10,,"1,000+",Help documentation,Yes.,,Open source projects,,GitHub.com,,
1112,489.465601851852,t,f,t,Complete,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.101 Safari/537.36",New programmer,Yes,10,,< 10,Pricing,Yes.,,Social network for developers,,GitHub.com,,Per user pricing (instead of per repository)
1113,776.302326388889,f,f,f,Complete,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36",Other (please specify),No,10,,,Other (please specify),Yes.,,Open source projects,nothing comes to mind,,,
1114,427.892824074074,t,f,f,Complete,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.104 Safari/537.36",Experienced programmer,Yes,10,,10 - 50,GitHub desktop apps,Yes.,,Social network for developers,I want to work for GitHub,GitHub.com,,
1115,396.172731481481,f,f,f,Complete,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:31.0) Gecko/20100101 Firefox/31.0,Experienced programmer,No,4,,,Pricing,Yes.,,Social network for developers,,,,Currency choice (more than U.S.)
1116,32.0659490740741,t,f,f,Complete,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36",New programmer,Yes,10,,10 - 50,Pricing,Yes.,,Open source projects,free for privacy,Both GitHub.com and GitHub Enterprise,,Per user pricing (instead of per repository)
1117,"1,574.27050925926",t,t,f,Complete,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.101 Safari/537.36",Experienced programmer,No,10,,,Pricing,Yes.,,Open source projects,"I would like to know how many times my repository has been cloned (i.e. downloaded, not forked on GitHub).  Then I could know if anyone cares about my projects.",,,Other (please specify)
1118,749.799467592593,f,f,f,Complete,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.104 Safari/537.36",Experienced programmer,No,10,,,Project management tools,Yes.,,Open source projects,"Would be better if , Online Editor is provided.",,,
1119,155.807858796296,f,f,f,Complete,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.104 Safari/537.36",New programmer,Yes,10,,< 10,Code review,Yes.,,,,GitHub.com,,
1120,501.195451388889,f,f,f,Complete,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36",Experienced programmer,No,9,,,GitHub desktop apps,No thanks!,,Open source projects,,,,
1121,122.124247685185,f,f,f,Complete,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0),New programmer,Yes,10,,< 10,Pricing,Yes.,,Open source projects,Ability to make my project private for free.,GitHub.com,,Per user pricing (instead of per repository)
1122,"1,529.4178125",t,t,f,Complete,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53",Experienced programmer,Yes,7,,10 - 50,GitHub desktop apps,No thanks!,,Open source projects,,GitHub.com,,
1123,65.5540625,f,f,t,Complete,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0,New programmer,No,10,,,Project management tools,No thanks!,,My personal portfolio,,,,
1124,789.075798611111,t,t,f,Complete,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36",Experienced programmer,Yes,10,,10 - 50,Project management tools,Yes.,,Private business projects,,GitHub.com,,
1125,"1,139.14309027778",f,f,f,Complete,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2",Experienced programmer,No,6,,,User administration tools,Yes.,,Open source projects,,,,
1126,"1,600.21114583333",f,f,f,Complete,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.101 Safari/537.36",Experienced programmer,Yes,10,,51 -  100,Pricing,Yes.,,Open source projects,,GitHub.com,,
1127,800.587141203704,f,f,f,Complete,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.101 Safari/537.36",New programmer,No,10,,,User administration tools,No thanks!,,Open source projects,,,,
1128,623.265659722222,t,t,f,Complete,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36",Designer,No,7,More designer-friendly; being able to hide things until ready to share them for free,,Code review,Yes.,"Better user experience, improved user flow (some things are not as efficient as they could be)",Open source projects,Being able to hold secrets,,,
1129,546.029016203704,f,f,f,Complete,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.101 Safari/537.36",Project/product manager,No,10,,,User administration tools,Yes.,,Private business projects,,,,
1130,260.17931712963,t,t,f,Complete,"Mozilla/5.0 (Linux; Android 4.4.4; Nexus 5 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.102 Mobile Safari/537.36",Experienced programmer,Yes,10,,"1,000+",Code review,Yes.,,Open source projects,,GitHub.com,,
1131,677.042233796296,f,f,f,Complete,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.1.17 (KHTML, like Gecko) Version/7.1 Safari/537.85.10",Project/product manager,Yes,7,It's great for open source projects - it seems a bit more confusing and a bit more expensive for closed projects,10 - 50,Pricing,No thanks!,,Open source projects,Perhaps some more tutorials for the less technically inclined...,GitHub.com,,
1132,793.68787037037,t,t,t,Complete,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.104 Safari/537.36",Experienced programmer,Yes,7,,10 - 50,Pricing,Yes.,,Open source projects,,GitHub.com,,Per user pricing (instead of per repository)
1133,539.007789351852,f,f,f,Complete,"Mozilla/5.0 (Linux; Android 4.4.2; L50u Build/17.1.1.F.0.39) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.117 Mobile Safari/537.36",Experienced programmer,No,10,,,Pricing,Yes.,,Open source projects,free private repo,,,Currency choice (more than U.S.)
1134,"1,121.26221064815",f,f,f,Complete,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36",Experienced programmer,Yes,10,,"1,000+",Code review,Yes.,,Open source projects,,GitHub Enterprise,,
